"","X","Y","Price","Category"
"7749",570814.433327,3873988.01906,458.83,"Residential"
"7750",570997.791477,3874023.29521,1005.15,"Residential"
"7751",571002.595675,3874015.22796,251.82,"Residential"
"7752",570987.582727,3874013.64594,354.45,"Residential"
"7753",570987.636392,3874005.88479,687,"Residential"
"7754",570986.703281,3873994.74096,822.37,"Residential"
"7755",570986.034566,3873984.44542,727.5,"Residential"
"7756",571009.822495,3873994.06191,208.08,"Residential"
"7757",571022.047069,3873992.2843,98.82,"Residential"
"7758",571029.690588,3873991.27359,88.74,"Residential"
"7759",571041.157154,3873989.45099,202.32,"Residential"
"7760",571057.857154,3873990.24784,121.32,"Residential"
"7761",571101.213655,3873987.82834,259.92,"Residential"
"7762",571075.931614,3873987.57812,179.82,"Residential"
"7763",571001.269749,3873964.54146,159.48,"Residential"
"7764",570981.177531,3873957.52843,214.57,"Residential"
"7765",570978.779318,3873972.38093,139.72,"Residential"
"7766",570979.901255,3873964.18104,345.15,"Residential"
"7767",571033.900078,3873931.6138,313.2,"Residential"
"7768",571016.177194,3873957.42769,133.02,"Residential"
"7769",571023.300877,3873956.6022,136.08,"Residential"
"7770",571050.032874,3873960.15327,72.54,"Residential"
"7771",571037.65149,3873951.46344,264.42,"Residential"
"7772",571063.856478,3873962.50248,52.38,"Residential"
"7773",571077.438358,3873961.14855,48.96,"Residential"
"7774",571083.589673,3873956.71129,103.86,"Residential"
"7775",571066.193738,3873944.17685,94.68,"Residential"
"7776",571096.995359,3873943.49134,268.02,"Residential"
"7777",571000.924644,3873942.46451,313.2,"Residential"
"7778",571065.016193,3873934.62473,244.26,"Residential"
"7779",570969.800988,3874192.05616,129.07,"Residential"
"7780",570990.380786,3874189.23511,33.65,"Residential"
"7781",571002.974759,3874188.2796,271.7,"Residential"
"7782",571017.957838,3874187.42855,106.95,"Residential"
"7783",571043.140765,3874247.31868,294.19,"Residential"
"7784",571031.844908,3874247.9804,276.44,"Residential"
"7785",571013.297628,3874249.1289,217.4,"Residential"
"7786",570997.427529,3874250.57499,265,"Residential"
"7787",570993.182383,3874219.4875,47.73,"Residential"
"7788",570997.849838,3874218.36641,113.31,"Residential"
"7789",571018.899953,3874217.45691,177.53,"Residential"
"7790",571007.40323,3874218.15897,182.78,"Residential"
"7791",571007.332075,3874321.21194,154.9,"Residential"
"7792",571006.029402,3874288.11316,116.43,"Residential"
"7793",570999.877111,3874289.06994,760.01,"Residential"
"7794",571020.721569,3874287.39203,285.76,"Residential"
"7795",571047.529948,3874285.39684,110.84,"Residential"
"7796",571037.581724,3874286.25558,226.4,"Residential"
"7797",571017.284005,3874320.94251,99.12,"Residential"
"7798",571024.068374,3874321.10798,99.12,"Residential"
"7799",571030.265622,3874320.73388,82.92,"Residential"
"7800",571036.549482,3874320.35855,76.8,"Residential"
"7801",571041.649121,3874320.09911,98.83,"Residential"
"7802",571047.21779,3874320.41092,100.19,"Residential"
"7803",571052.785001,3874319.56606,91.76,"Residential"
"7804",571058.903393,3874325.11927,91.76,"Residential"
"7805",571060.921775,3874305.19596,108.72,"Residential"
"7806",571068.526029,3874332.83511,140.04,"Residential"
"7807",571066.867618,3874317.63612,225.54,"Residential"
"7808",571006.20841,3874348.84134,134.05,"Residential"
"7809",571018.568955,3874350.03871,144.45,"Residential"
"7810",571023.750576,3874350.00026,145.5,"Residential"
"7811",571029.074062,3874349.92291,123.05,"Residential"
"7812",571033.973897,3874349.70027,143.45,"Residential"
"7813",571045.594295,3874349.52989,144.25,"Residential"
"7814",571039.300208,3874349.749,127.75,"Residential"
"7815",571012.606716,3874352.98109,50.5,"Residential"
"7816",571012.363823,3874346.25288,37.17,"Residential"
"7817",571009.250262,3874399.31838,62,"Residential"
"7818",571013.928102,3874398.25415,136.15,"Residential"
"7819",571020.073003,3874397.00936,339.85,"Residential"
"7820",571027.564265,3874397.10242,403.8,"Residential"
"7821",571044.519127,3874397.24805,442.65,"Residential"
"7822",571035.781718,3874396.93177,310.65,"Residential"
"7823",570987.765825,3874402.1182,95.6,"Residential"
"7824",570983.886107,3874399.87491,572.75,"Residential"
"7825",570982.094268,3874387.54586,156.35,"Residential"
"7826",570977.111618,3874395.80515,228.9,"Residential"
"7827",570972.027255,3874396.01169,234.95,"Residential"
"7828",570966.412079,3874395.31136,313.75,"Residential"
"7829",570960.988932,3874395.80205,281.55,"Residential"
"7830",570953.858891,3874395.3177,392.92,"Residential"
"7831",570940.149679,3874394.43677,288.75,"Residential"
"7832",570946.367091,3874403.5431,71.64,"Residential"
"7833",570945.986894,3874387.13852,122.43,"Residential"
"7834",570912.307413,3874348.01378,280.23,"Residential"
"7835",570921.554954,3874348.16975,262.24,"Residential"
"7836",570930.865196,3874348.1882,225.17,"Residential"
"7837",570941.307582,3874348.44331,403.65,"Residential"
"7838",570952.042027,3874348.54542,258.06,"Residential"
"7839",570959.155231,3874348.73757,110.35,"Residential"
"7840",570976.330346,3874348.97211,392.11,"Residential"
"7841",570964.617247,3874348.78811,238.05,"Residential"
"7842",570931.789257,3874394.7277,197.94,"Residential"
"7843",570927.828274,3874393.74969,209,"Residential"
"7844",570923.636076,3874394.17472,220.93,"Residential"
"7845",570919.088269,3874393.79379,212.9,"Residential"
"7846",570912.95931,3874393.75435,325.87,"Residential"
"7847",570905.592785,3874393.66118,445.11,"Residential"
"7848",570900.223434,3874393.10203,144.18,"Residential"
"7849",570895.761522,3874393.46952,241.92,"Residential"
"7850",570890.728971,3874392.88786,231.48,"Residential"
"7851",570885.63936,3874393.02472,371.4,"Residential"
"7852",570876.284932,3874392.53376,589.26,"Residential"
"7853",570867.303414,3874392.19542,293.76,"Residential"
"7854",570861.713591,3874391.72364,345,"Residential"
"7855",570855.391222,3874391.09971,325.74,"Residential"
"7856",570848.978724,3874391.58516,354.24,"Residential"
"7857",570843.039469,3874389.73467,270.36,"Residential"
"7858",570837.291181,3874390.05914,325.38,"Residential"
"7859",570825.220117,3874388.77684,346.92,"Residential"
"7860",570831.147924,3874389.55269,275.16,"Residential"
"7861",570816.012241,3874389.00715,322.16,"Residential"
"7862",570811.335975,3874388.8603,282.56,"Residential"
"7863",570806.671915,3874388.22098,444.88,"Residential"
"7864",570801.066587,3874387.7571,459.04,"Residential"
"7865",570796.178286,3874387.85047,292.56,"Residential"
"7866",570787.64177,3874386.70952,464.56,"Residential"
"7867",570793.098272,3874387.21022,291.84,"Residential"
"7868",570776.703714,3874385.68766,117.18,"Residential"
"7869",570771.289684,3874385.3393,565.5,"Residential"
"7870",570765.758144,3874384.64981,558.2,"Residential"
"7871",570758.956818,3874384.1342,586.1,"Residential"
"7872",570747.070177,3874383.47632,583.6,"Residential"
"7873",570752.111341,3874391.11432,203.32,"Residential"
"7874",570753.246675,3874375.46647,188.6,"Residential"
"7875",570750.5868,3874403.79206,90.61,"Residential"
"7876",570750.018685,3874410.20222,73.92,"Residential"
"7877",570768.428503,3874404.52984,48.46,"Residential"
"7878",570768.501303,3874409.62942,40.42,"Residential"
"7879",570772.164913,3874417.99989,39.87,"Residential"
"7880",570754.992062,3874416.08294,102.49,"Residential"
"7881",570748.788908,3874422.46659,74.14,"Residential"
"7882",570765.895811,3874424.30256,36.42,"Residential"
"7883",570748.44368,3874428.47001,86.83,"Residential"
"7884",570747.803667,3874434.45407,57.15,"Residential"
"7885",570772.911605,3874430.33216,17110,"Residential"
"7886",570772.481765,3874436.17011,17.23,"Residential"
"7887",570760.409017,3874429.24733,42.76,"Residential"
"7888",570766.343086,3874429.99329,17.29,"Residential"
"7889",570759.460828,3874435.24814,27.87,"Residential"
"7890",570765.473772,3874435.68294,18.96,"Residential"
"7891",570752.550127,3874340.10805,440.6,"Residential"
"7892",570760.876387,3874339.53041,339.8,"Residential"
"7893",570767.960235,3874341.61314,104.2,"Residential"
"7894",570765.602012,3874337.5846,195.3,"Residential"
"7895",570773.208589,3874340.15745,434.8,"Residential"
"7896",570779.033592,3874340.40631,327.9,"Residential"
"7897",570788.355442,3874340.93943,674.4,"Residential"
"7898",570797.822077,3874341.32011,288,"Residential"
"7899",570803.756031,3874341.58634,338.56,"Residential"
"7900",570797.528965,3874322.87438,98.98,"Residential"
"7901",570798.960904,3874305.17033,72.33,"Residential"
"7902",570790.547062,3874303.8866,23.56,"Residential"
"7903",570763.459305,3874315.19762,27.36,"Residential"
"7904",570779.749951,3874325.47391,27.36,"Residential"
"7905",570766.442185,3874321.0562,23.44,"Residential"
"7906",570761.448707,3874326.57228,14.44,"Residential"
"7907",570765.89906,3874326.76694,16.13,"Residential"
"7908",570770.033447,3874326.02632,6.38,"Residential"
"7909",570754.809483,3874323.06574,26.92,"Residential"
"7910",570753.446949,3874312.95482,12.8,"Residential"
"7911",570782.645896,3874312.17317,36.87,"Residential"
"7912",570777.516539,3874307.23224,5.8,"Residential"
"7913",570774.745039,3874311.63596,23.44,"Residential"
"7914",570757.978858,3874302.58653,34.68,"Residential"
"7915",570762.865676,3874298.82325,11.86,"Residential"
"7916",570768.89195,3874307.23728,22.04,"Residential"
"7917",570777.602429,3874296.33729,8.65,"Residential"
"7918",570760.740358,3874290.77294,40.86,"Residential"
"7919",570779.72408,3874291.05529,21.35,"Residential"
"7920",570777.363479,3874280.9733,36.26,"Residential"
"7921",570777.906136,3874285.41059,41.93,"Residential"
"7922",570777.485718,3874272.76406,20.39,"Residential"
"7923",570778.845094,3874275.63458,12.16,"Residential"
"7924",570761.934161,3874278.32048,85.08,"Residential"
"7925",570767.561015,3874267.84045,54.53,"Residential"
"7926",570768.85227,3874259.28606,110.32,"Residential"
"7927",570768.493175,3874250.18704,70.93,"Residential"
"7928",570768.94116,3874242.86924,63.72,"Residential"
"7929",570764.840082,3874236.12202,42.94,"Residential"
"7930",570777.489253,3874234.41588,20.52,"Residential"
"7931",570765.631396,3874229.05737,74.07,"Residential"
"7932",570773.227643,3874226.15872,28.83,"Residential"
"7933",570768.743276,3874220.98482,55.34,"Residential"
"7934",570768.661535,3874215.59979,57.76,"Residential"
"7935",570779.566119,3874210.76086,16.49,"Residential"
"7936",570764.845322,3874208.2878,39.33,"Residential"
"7937",570759.818425,3874201.72128,25.67,"Residential"
"7938",570766.993496,3874202.03435,4.92,"Residential"
"7939",570770.657469,3874202.193,7.63,"Residential"
"7940",570774.467116,3874202.33709,7.47,"Residential"
"7941",570778.871321,3874202.52032,7.6,"Residential"
"7942",570783.673297,3874202.72693,7.07,"Residential"
"7943",570770.492664,3874196.83682,50.57,"Residential"
"7944",570781.716326,3874186.45821,18.2,"Residential"
"7945",570770.420364,3874191.34742,53.13,"Residential"
"7946",570796.33601,3874193.94571,78.38,"Residential"
"7947",570849.449269,3874218.94288,11.43,"Residential"
"7948",570838.721451,3874223.26358,179,"Residential"
"7949",570853.263711,3874206.53253,18.41,"Residential"
"7950",570805.946728,3874207.04588,71.49,"Residential"
"7951",570797.625498,3874215.19035,15.96,"Residential"
"7952",570822.014172,3874225.96973,21.64,"Residential"
"7953",570818.61586,3874228.68174,12.43,"Residential"
"7954",570810.531284,3874216.71739,69.96,"Residential"
"7955",570800.05249,3874233.02089,26,"Residential"
"7956",570814.822935,3874232.89573,7.35,"Residential"
"7957",570810.824579,3874227.97996,19.73,"Residential"
"7958",570797.877615,3874225.52085,20.57,"Residential"
"7959",570801.788432,3874288.29136,16.68,"Residential"
"7960",570798.802674,3874284.71438,10.86,"Residential"
"7961",570800.15745,3874280.19168,20.12,"Residential"
"7962",570800.270032,3874275.59855,14.38,"Residential"
"7963",570799.984572,3874271.35299,14.83,"Residential"
"7964",570800.897033,3874266.82447,16.37,"Residential"
"7965",570799.883202,3874262.32866,15.94,"Residential"
"7966",570820.80869,3874242.54075,20.52,"Residential"
"7967",570800.414867,3874242.19561,29.19,"Residential"
"7968",570813.795343,3874242.41533,16.38,"Residential"
"7969",570796.252445,3874249.40559,17.74,"Residential"
"7970",570796.328211,3874256.9988,13.32,"Residential"
"7971",570820.590182,3874255.45267,9.3,"Residential"
"7972",570820.293422,3874248.71872,9.04,"Residential"
"7973",570806.607374,3874256.26926,24.52,"Residential"
"7974",570815.193378,3874255.74213,7.78,"Residential"
"7975",570815.03338,3874248.99473,6.2,"Residential"
"7976",570809.83773,3874248.89326,6.31,"Residential"
"7977",570803.984687,3874248.76474,10.89,"Residential"
"7978",570848.385998,3874244.5772,40.98,"Residential"
"7979",570837.195479,3874244.29362,12.16,"Residential"
"7980",570831.98136,3874244.2802,10.33,"Residential"
"7981",570826.442966,3874244.22932,8.92,"Residential"
"7982",570849.895086,3874251.65219,22.8,"Residential"
"7983",570849.874449,3874257.37301,22.72,"Residential"
"7984",570849.762756,3874262.19941,27.55,"Residential"
"7985",570849.663266,3874266.28759,27.15,"Residential"
"7986",570852.507731,3874269.84317,15.77,"Residential"
"7987",570848.406227,3874272.81835,26.34,"Residential"
"7988",570848.64776,3874285.84107,38.03,"Residential"
"7989",570850.950914,3874278.4141,18.34,"Residential"
"7990",570833.034881,3874253.68249,39.93,"Residential"
"7991",570839.83358,3874285.25622,23.55,"Residential"
"7992",570838.603042,3874272.03207,43.08,"Residential"
"7993",570828.559513,3874275.02185,39.5,"Residential"
"7994",570823.45212,3874274.97559,56.63,"Residential"
"7995",570817.712748,3874274.88914,60.04,"Residential"
"7996",570811.761297,3874263.63635,14.25,"Residential"
"7997",570811.268182,3874279.88591,28.93,"Residential"
"7998",570869.910103,3874189.59137,23.63,"Residential"
"7999",570879.643237,3874194.97905,60.59,"Residential"
"8000",570879.849562,3874200.01809,65.78,"Residential"
"8001",570891.591254,3874205.39345,12.35,"Residential"
"8002",570873.408865,3874205.45661,36.41,"Residential"
"8003",570880.088549,3874211.56463,64.59,"Residential"
"8004",570880.323927,3874217.17198,43.56,"Residential"
"8005",570880.301536,3874222.71996,57.78,"Residential"
"8006",570880.26657,3874228.42656,53.89,"Residential"
"8007",570891.697585,3874239.36061,12.35,"Residential"
"8008",570873.341989,3874239.84643,40.35,"Residential"
"8009",570871.749195,3874234.80916,15.38,"Residential"
"8010",570884.705447,3874233.14046,32.3,"Residential"
"8011",570881.934413,3874252.76264,207.53,"Residential"
"8012",570869.885583,3874261.9757,12.59,"Residential"
"8013",570868.052406,3874266.89966,18.39,"Residential"
"8014",570867.895907,3874271.15626,10.03,"Residential"
"8015",570892.736245,3874270.86908,19.39,"Residential"
"8016",570884.911201,3874267.84128,61.46,"Residential"
"8017",570870.360266,3874274.80626,17.44,"Residential"
"8018",570883.269671,3874278.2186,83.6,"Residential"
"8019",570894.494414,3874284.89271,15.85,"Residential"
"8020",570878.709424,3874287.80125,47.06,"Residential"
"8021",570894.305573,3874346.36978,674.4,"Residential"
"8022",570881.866622,3874345.75055,205.68,"Residential"
"8023",570876.839264,3874345.45272,137.1,"Residential"
"8024",570871.419683,3874345.27713,239.64,"Residential"
"8025",570865.12058,3874344.92438,199.98,"Residential"
"8026",570858.641277,3874344.54934,272.22,"Residential"
"8027",570851.547769,3874344.16987,313.44,"Residential"
"8028",570847.136696,3874343.9192,1.62,"Residential"
"8029",570842.722405,3874343.7209,218.76,"Residential"
"8030",570835.908873,3874343.42503,214.26,"Residential"
"8031",570814.614303,3874342.32132,301.52,"Residential"
"8032",570825.344504,3874342.837,471.9,"Residential"
"8033",570883.432785,3874314.85175,288.15,"Residential"
